id,gender,occupation_type,avg_work_hours_per_day,avg_rest_hours_per_day,avg_sleep_hours_per_day,avg_exercise_hours_per_day,age_at_death
17942,Male,Entrepreneur,12.09,4.4,6.4,1.11,74
17943,Female,Freelancer,5.54,9.49,8.32,0.65,83
17944,Male,Healthcare Worker,10.22,4.43,7.65,1.7,70
17945,Male,Manager,10.1,4.42,7.56,1.93,89
17946,Female,Manual Laborer,8.68,2.54,10.71,2.07,72
17947,Male,Teacher,7.32,9.36,6.04,1.28,89
17948,Male,Office Worker,9.26,3.62,10.79,0.34,56
17949,Female,Manager,12.07,3.21,8.6,0.12,82
17950,Female,Driver,8.24,8.08,6.51,1.18,90
17951,Male,Scientist,10.82,4.4,7.29,1.48,97
17952,Female,Scientist,10.52,4.34,7.08,2.07,77
17953,Female,Teacher,6.61,7.79,7.43,2.16,85
17954,Female,Teacher,7.88,5.48,8.94,1.7,83
17955,Female,Office Worker,9.83,4.88,8.27,1.02,83
17956,Male,Driver,11.99,4.22,4.88,2.91,87
17957,Male,Technician,8.79,7.79,6.09,1.33,92
17958,Male,Freelancer,9.13,8.24,6.47,0.15,94
17959,Female,Entrepreneur,12.2,2.87,8.11,0.82,77
17960,Male,Consultant,7.56,8.44,7.79,0.22,85
17961,Male,Healthcare Worker,9.01,7.19,7.69,0.11,82
17962,Female,Entrepreneur,12.67,5,6.04,0.29,79
17963,Female,Entrepreneur,15.1,1,4.9,3,76
17964,Female,Freelancer,6.08,10.27,5.64,2.01,81
17965,Female,Manager,10.38,2.58,10.04,1,83
17966,Female,Freelancer,9.5,5.99,7.77,0.75,78
17967,Male,Healthcare Worker,8.66,6.89,7.29,1.16,92
17968,Male,Office Worker,1.33,4.27,18.36,0.04,33
17969,Male,Manager,8.03,4.7,8.27,3,84
17970,Male,Retail Worker,7.41,4.28,10.14,2.16,66
17971,Female,Entrepreneur,13.57,1.73,8.24,0.46,84
17972,Female,Artist,4.93,7.11,9.78,2.18,92
17973,Female,Artist,4.03,10.86,6.93,2.17,97
17974,Female,Teacher,6.1,11.02,5.33,1.55,100
17975,Male,Teacher,8.24,5.97,8.34,1.46,83
17976,Female,Technician,8.43,3.57,10.11,1.89,63
17977,Female,Entrepreneur,20.59,1.72,1.69,0,33
17978,Male,Consultant,10.85,6.33,6.3,0.53,88
17979,Female,Teacher,6.09,6.83,8.71,2.36,88
17980,Female,Driver,10.36,3.68,7.06,2.9,95
17981,Male,Engineer,9,7.55,7.45,0,65
17982,Male,Teacher,6.15,6.26,8.59,3,83
17983,Female,Retail Worker,7.05,9.54,5.35,2.06,90
17984,Male,Consultant,0.84,18.52,3.14,1.5,77
17985,Female,Retail Worker,8.25,4.96,8.3,2.49,89
17986,Female,Freelancer,7.63,5.4,10.4,0.57,74
17987,Female,Teacher,6.42,8.02,8.3,1.26,83
17988,Female,Manager,8.63,6.26,6.48,2.63,89
17989,Male,Freelancer,7.55,8.2,7.26,0.99,65
17990,Female,Manager,8.51,8.53,6.24,0.71,98
17991,Male,Office Worker,8.79,3.57,8.69,2.94,77
17992,Female,Technician,9.14,5.26,8.6,1,73
17993,Male,Freelancer,7.74,6.8,6.45,3,91
17994,Female,Healthcare Worker,9.72,9.9,3.46,0.91,91
17995,Male,Office Worker,9.79,4.3,8.91,1,86
17996,Female,Entrepreneur,15.51,1.02,7.47,0,58
17997,Female,Healthcare Worker,8.68,7.61,7.61,0.1,79
17998,Female,Manual Laborer,11.36,4.33,7.3,1.01,71
17999,Female,Freelancer,5.5,9.15,7.48,1.88,100
18000,Female,Entrepreneur,12.52,4.13,7.09,0.27,69
18001,Female,Entrepreneur,15.33,1,6.93,0.74,67
18002,Female,Scientist,9.96,1.35,9.69,3,63
18003,Male,Office Worker,9.14,4.89,7.57,2.4,74
18004,Male,Office Worker,9.82,3.48,8.35,2.35,87
18005,Female,Technician,7.35,8.79,5.82,2.04,99
18006,Female,Office Worker,8.57,6.21,6.23,3,84
18007,Male,Healthcare Worker,10.25,7.41,5.69,0.65,69
18008,Male,Manual Laborer,11.26,2.86,8.64,1.24,74
18009,Female,Healthcare Worker,9.89,7.67,5.85,0.59,94
18010,Female,Healthcare Worker,8.41,8.81,6.68,0.11,92
18011,Female,Scientist,8.15,6.26,7.82,1.77,85
18012,Male,Manual Laborer,9.65,5.32,6.46,2.58,86
18013,Female,Freelancer,10.41,5.01,7.14,1.44,100
18014,Female,Scientist,10.5,5.42,6.92,1.16,90
18015,Female,Engineer,7.91,7.29,7.39,1.4,82
18016,Female,Manual Laborer,9.28,7.25,7.4,0.07,90
18017,Male,Entrepreneur,12.92,4.27,6,0.81,69
18018,Female,Consultant,10.57,2.29,8.57,2.57,75
18019,Male,Entrepreneur,15.27,1,5.62,2.11,78
18020,Female,Scientist,7.29,6.06,8.4,2.26,78
18021,Female,Driver,10.35,3.06,8.67,1.92,77
18022,Female,Scientist,8.14,7.27,7.52,1.07,100
18023,Female,Consultant,11.23,5.25,6.89,0.63,74
18024,Female,Healthcare Worker,8.35,5.55,8.65,1.45,67
18025,Female,Scientist,8.24,6.5,8.96,0.29,85
18026,Male,Scientist,7.86,6.11,7.11,2.91,74
18027,Female,Artist,4.92,7.97,9.06,2.05,79
18028,Male,Teacher,6.08,7.57,9.46,0.88,78
18029,Male,Artist,6.71,11.6,5.41,0.28,80
18030,Female,Healthcare Worker,10.18,6.19,5.89,1.75,80
18031,Female,Artist,7.31,11.17,5.3,0.21,80
18032,Male,Consultant,7.76,5.79,7.44,3,88
18033,Male,Freelancer,10.62,4.59,6.95,1.84,80
18034,Female,Healthcare Worker,10.61,3.97,6.74,2.68,69
18035,Male,Manual Laborer,8.55,6.08,7.66,1.7,97
18036,Female,Manager,8.78,5.91,6.31,3,81
18037,Male,Office Worker,7.22,8.08,7.57,1.13,76
18038,Female,Manager,12.14,1,8.71,2.15,79
18039,Male,Manual Laborer,11.3,4.81,6.68,1.21,88
18040,Female,Retail Worker,7.04,6.39,9.57,1.01,78
18041,Female,Entrepreneur,14.97,1.94,4.62,2.48,62
18042,Female,Scientist,8.1,7.36,6.82,1.72,73
18043,Male,Freelancer,10.7,2.36,8.49,2.45,80
18044,Female,Driver,9.47,6.06,6.12,2.35,82
18045,Male,Office Worker,8.67,6.21,8,1.12,90
18046,Female,Manager,13.93,1.74,7.28,1.05,79
18047,Male,Technician,9.69,3.55,8.08,2.68,74
18048,Male,Technician,9.3,6.07,7.78,0.85,63
18049,Female,Technician,0.17,19,2.97,1.86,72
18050,Female,Retail Worker,8.31,7.68,8.01,0,79
18051,Female,Entrepreneur,11.2,3.05,7.13,2.62,89
18052,Male,Scientist,8.88,6.38,8.26,0.48,74
18053,Male,Retail Worker,8.16,6.29,7.37,2.18,87
18054,Female,Manual Laborer,8.34,5.62,8.26,1.77,84
18055,Male,Freelancer,5.4,10.83,7.19,0.58,82
18056,Female,Manual Laborer,11.86,4.3,7.84,0,60
18057,Female,Retail Worker,7.08,8.61,7.72,0.59,87
18058,Female,Manager,10.51,4.09,8.43,0.97,83
18059,Female,Technician,7.94,5.92,8.7,1.44,85
18060,Female,Entrepreneur,14.27,1,7.3,1.42,67
18061,Male,Driver,10.81,3.79,6.86,2.54,81
18062,Female,Driver,8.66,8.03,4.53,2.78,97
18063,Female,Engineer,4.88,2.95,15.46,0.71,49
18064,Female,Technician,9.46,3.34,9.35,1.85,82
18065,Female,Freelancer,7.28,7.53,8.73,0.46,87
18066,Male,Manual Laborer,8.01,7.53,5.59,2.86,86
18067,Male,Retail Worker,7.39,8.6,8.01,0,74
18068,Male,Manager,9.18,6.06,8.09,0.67,79
18069,Male,Entrepreneur,14.78,1,5.4,2.82,83
18070,Male,Retail Worker,6.19,7.54,8.13,2.13,93
18071,Male,Artist,4.18,11.61,5.78,2.44,100
18072,Male,Engineer,9.19,3.88,8.96,1.97,81
18073,Male,Driver,9.22,5.19,8.44,1.15,93
18074,Male,Artist,0.13,23.51,0.16,0.2,59
18075,Male,Technician,7.2,7.81,7.42,1.57,79
18076,Male,Artist,9.21,9.16,5.34,0.29,57
18077,Male,Technician,7.94,6.4,6.88,2.79,84
18078,Female,Manual Laborer,8.48,4.22,8.91,2.39,97
18079,Male,Freelancer,10.62,1.97,9.04,2.38,64
18080,Female,Manual Laborer,18.57,2.27,3.16,0,46
18081,Male,Office Worker,9.64,6.46,7.11,0.79,91
18082,Female,Technician,8.29,4.85,10.1,0.76,70
18083,Female,Freelancer,8.74,9.62,5.63,0,83
18084,Male,Scientist,10.27,1.79,9.43,2.5,71
18085,Female,Scientist,9.96,4.69,7.88,1.47,95
18086,Male,Scientist,9.24,9.78,4.98,0,66
18087,Male,Entrepreneur,13.18,1,7.43,2.39,78
18088,Male,Manager,12.95,1,7.37,2.68,75
18089,Female,Driver,10.76,2.88,7.94,2.42,75
18090,Female,Teacher,7.13,8.11,5.76,3,100
18091,Female,Engineer,7.63,6.27,7.1,3,97
18092,Male,Retail Worker,7.28,8.46,6.27,1.99,87
18093,Female,Teacher,8.31,4.92,8.08,2.68,83
18094,Female,Manual Laborer,9.53,6.3,5.16,3,79
18095,Male,Technician,9.85,5.98,6.11,2.06,68
18096,Female,Technician,8.31,7.85,6.24,1.6,85
18097,Female,Healthcare Worker,10.42,5.44,7.26,0.87,85
18098,Female,Driver,8.27,4.42,9.96,1.35,64
18099,Female,Artist,6.05,8.02,7.96,1.98,95
18100,Female,Technician,19.46,0.54,4,0,53
18101,Female,Entrepreneur,15.64,1,7.07,0.29,69
18102,Male,Consultant,8.38,8.91,5.85,0.86,73
18103,Male,Manual Laborer,8.82,6.38,6.98,1.83,77
18104,Male,Retail Worker,6.4,10.81,6.79,0,92
18105,Male,Consultant,8.23,6.3,6.47,3,83
18106,Female,Consultant,9.41,5.11,8.97,0.51,78
18107,Male,Entrepreneur,15.47,1,6.11,1.42,69
18108,Female,Healthcare Worker,11.08,4.81,6.8,1.32,79
18109,Female,Retail Worker,6.1,9.73,8.17,0,90
18110,Male,Healthcare Worker,10.69,2.61,10.18,0.52,81
18111,Male,Office Worker,7.2,9.27,6.02,1.51,82
18112,Female,Scientist,7.33,4.83,9.18,2.67,74
18113,Female,Retail Worker,1.69,1.91,19.64,0.76,50
18114,Male,Office Worker,7.32,4.38,9.73,2.57,64
18115,Male,Technician,8.39,4.26,8.91,2.44,94
18116,Female,Office Worker,8.23,6.55,7.64,1.58,74
18117,Male,Manual Laborer,10.76,4.9,8.05,0.29,82
18118,Female,Consultant,7.04,7.8,6.49,2.67,95
18119,Male,Scientist,7.32,8.9,7.18,0.61,84
18120,Male,Driver,11.05,4.2,6.94,1.81,85
18121,Female,Scientist,7.4,6.71,6.9,3,98
18122,Female,Driver,11.87,3.82,6.98,1.33,71
18123,Male,Office Worker,8.58,6.01,8,1.41,82
18124,Female,Retail Worker,9.16,5.91,8.93,0,81
18125,Male,Engineer,7.78,7.65,7.08,1.49,73
18126,Female,Office Worker,7.28,9.48,6.32,0.92,82
18127,Male,Artist,7.24,6.49,9.37,0.91,72
18128,Male,Entrepreneur,11.45,1,9.45,2.1,78
18129,Female,Manager,12.83,3.03,6.85,1.29,72
18130,Male,Teacher,8.66,7.81,6.8,0.73,87
18131,Male,Engineer,7.73,10.47,5.42,0.39,84
18132,Male,Entrepreneur,11.29,4.17,6.75,1.8,85
18133,Female,Manual Laborer,8.7,4.74,7.88,2.68,93
18134,Male,Office Worker,7.92,7.32,8.01,0.76,79
18135,Female,Manual Laborer,8.13,7.42,7.04,1.41,99
18136,Male,Artist,6.95,10.69,5.99,0.37,88
18137,Female,Driver,10.61,2.82,8.41,2.15,72
18138,Male,Engineer,8.05,8.3,6.5,1.15,92
18139,Female,Scientist,10.11,7.4,5.45,1.03,80
18140,Female,Artist,6.57,7.75,8.27,1.42,93
18141,Male,Artist,9.03,4.9,7.07,3,87
18142,Female,Engineer,8.21,5.79,9.21,0.79,88
18143,Male,Driver,8.38,8.99,6.4,0.23,80
18144,Female,Entrepreneur,12.08,2.12,7.36,2.44,79
18145,Male,Freelancer,10.5,5.26,6.95,1.29,84
18146,Female,Manual Laborer,9.13,4.16,7.71,3,90
18147,Male,Scientist,9.7,6.81,6.17,1.31,83
18148,Male,Entrepreneur,15.37,1,5.9,1.72,58
18149,Female,Retail Worker,8.77,7.1,6.3,1.83,94
18150,Female,Technician,9.79,7.15,6.44,0.62,77
18151,Female,Scientist,7.52,7.37,8.72,0.39,72
18152,Female,Scientist,7.8,7.27,5.94,3,97
18153,Female,Manual Laborer,11.66,2.29,8.36,1.69,67
18154,Male,Entrepreneur,21.16,0.8,2.04,0,25
18155,Female,Office Worker,9.87,3.67,9.66,0.79,86
18156,Female,Healthcare Worker,12,3.78,6.7,1.53,62
18157,Female,Retail Worker,7.8,7.05,6.92,2.23,91
18158,Female,Retail Worker,6.19,8.88,8.16,0.78,90
18159,Female,Entrepreneur,11.13,5.5,7.27,0.1,84
18160,Female,Consultant,9.01,6.49,6.36,2.14,81
18161,Male,Technician,7.42,8.23,6.27,2.08,91
18162,Female,Artist,7.14,4.73,9.82,2.31,90
18163,Female,Teacher,6.45,3.62,10.94,2.99,87
18164,Female,Technician,8.28,4.72,8,3,83
18165,Male,Retail Worker,9.65,7.7,6.65,0,94
18166,Male,Engineer,7.87,6.27,7.7,2.16,83
18167,Female,Artist,5.57,9.01,9.32,0.11,67
18168,Male,Technician,7.28,10.32,5.64,0.76,89
18169,Female,Artist,5.36,11.9,6.29,0.45,84
18170,Female,Driver,8.99,8.3,6.16,0.55,83
18171,Male,Teacher,6.97,9.11,6.79,1.13,93
18172,Female,Consultant,7.93,6.53,9.16,0.38,88
18173,Female,Healthcare Worker,9.1,4.89,7.01,3,92
18174,Female,Healthcare Worker,0.18,22.47,0.45,0.91,64
18175,Female,Healthcare Worker,9.65,3.04,8.31,3,74
18176,Male,Artist,5.56,10.1,7.82,0.52,90
18177,Male,Engineer,8,6.29,9.12,0.59,79
18178,Female,Consultant,10.77,6.08,5.85,1.3,82
18179,Female,Retail Worker,9.12,3.24,9.34,2.31,80
18180,Male,Artist,9.31,4.67,8.22,1.79,84
18181,Female,Office Worker,7.47,5.72,8.67,2.15,100
18182,Female,Consultant,11.58,4.63,7.49,0.3,84
18183,Male,Manager,19.63,4.26,0.1,0,47
18184,Male,Office Worker,7.23,8.6,6.59,1.58,85
18185,Male,Teacher,6.31,9.15,7.15,1.39,77
18186,Male,Retail Worker,6.52,9.76,5.72,1.99,77
18187,Male,Healthcare Worker,11.73,2.89,8.87,0.51,70
18188,Male,Engineer,8.49,8.35,4.16,3,79
18189,Female,Artist,9.43,9.11,4.46,1.01,97
18190,Male,Entrepreneur,13.82,2.66,7.01,0.51,76
18191,Male,Office Worker,7.12,5.47,10.41,1,76
18192,Female,Entrepreneur,13.76,1.12,8.63,0.49,56
18193,Female,Freelancer,9.41,3.14,9.12,2.32,91
18194,Male,Office Worker,9.8,2.97,9.01,2.22,82
18195,Female,Manager,11.48,4.23,7.94,0.35,77
18196,Male,Healthcare Worker,8.85,5.51,6.64,3,85
18197,Female,Healthcare Worker,9.3,6.62,7.77,0.3,100
18198,Female,Scientist,7.71,4.46,10.98,0.85,71
18199,Male,Consultant,9.1,6.65,6.64,1.61,71
18200,Female,Freelancer,7.48,10.49,6.04,0,89
18201,Female,Freelancer,9.6,4.92,7.38,2.1,87
18202,Female,Retail Worker,3.79,16.33,1.1,2.78,87
18203,Male,Manual Laborer,11.54,5.36,6.61,0.49,90
18204,Female,Technician,7.05,5.18,10.63,1.14,78
18205,Male,Manager,13.88,1,7.17,1.95,78
18206,Female,Artist,5.22,10.95,7.43,0.4,87
18207,Male,Manual Laborer,8.01,5.44,9.5,1.05,78
18208,Male,Consultant,8.46,7.71,6.8,1.03,86
18209,Female,Healthcare Worker,8.45,5.71,7.9,1.94,94
18210,Female,Entrepreneur,15.37,1,6.61,1.02,66
18211,Male,Manager,13.9,1.14,8.96,0,50
18212,Male,Technician,8.7,6.95,6.69,1.66,90
18213,Female,Driver,11.92,4.53,5.5,2.05,71
18214,Female,Retail Worker,7.11,6.44,8.37,2.08,90
18215,Female,Entrepreneur,15.7,1,7.3,0,81
18216,Female,Office Worker,7.08,4.25,10.84,1.83,62
18217,Male,Manual Laborer,10.7,6.14,4.97,2.19,87
18218,Female,Consultant,10.08,3.66,8.52,1.74,84
18219,Female,Consultant,6.27,8.5,6.32,2.91,87
18220,Male,Entrepreneur,11.82,3.32,6.57,2.28,73
18221,Male,Manager,8.65,4.69,10.17,0.5,66
18222,Male,Entrepreneur,15.63,1,7.24,0.13,57
18223,Male,Manual Laborer,9.2,4.02,8.06,2.72,87
18224,Male,Office Worker,9.45,8.55,3,3,81
18225,Male,Consultant,6.4,7.52,9.79,0.3,63
18226,Male,Technician,8.83,8.23,6.13,0.81,84
18227,Male,Consultant,8.55,7.37,8.01,0.07,77
18228,Female,Driver,11.22,7.63,3.94,1.2,73
18229,Male,Office Worker,7.92,5.14,9.97,0.96,78
18230,Male,Technician,8.11,5.96,8.1,1.84,92
18231,Female,Driver,8.28,7.4,7.38,0.95,91
18232,Female,Manual Laborer,11.59,6.71,4.02,1.68,74
18233,Female,Retail Worker,8.35,4.18,8.48,3,95
18234,Female,Driver,11.93,5.86,3.21,3,82
18235,Male,Entrepreneur,15.57,1,5.34,2.09,69
18236,Female,Healthcare Worker,9.01,6.66,7.86,0.46,73
18237,Female,Scientist,10.87,3.03,9.85,0.24,64
18238,Male,Teacher,6.98,8.77,6.74,1.51,90
18239,Female,Consultant,7.68,8.63,6.15,1.53,94
18240,Male,Driver,8.92,6.27,7.64,1.17,91
18241,Male,Manual Laborer,10.81,6.12,6.47,0.59,76
18242,Female,Driver,10.06,2.68,8.98,2.28,72
18243,Male,Artist,8.49,6.99,7.89,0.64,98
18244,Male,Teacher,0.48,20.69,0.19,2.64,86
18245,Male,Healthcare Worker,11.15,2.74,8.48,1.64,53
18246,Female,Manager,10.89,4.93,8,0.19,66
18247,Female,Manager,11.16,3.02,7.5,2.32,77
18248,Female,Engineer,8.93,7.66,7.16,0.25,89
18249,Male,Manager,9.2,5.1,9.51,0.2,74
18250,Male,Technician,9.55,3.78,9.2,1.47,72
18251,Male,Teacher,8.71,9.57,4.72,1,79
18252,Male,Manager,11.01,3.98,7.36,1.65,78
18253,Male,Consultant,11.96,2.72,8.06,1.25,78
18254,Female,Healthcare Worker,10.57,1.82,9.34,2.26,70
18255,Male,Artist,6.25,9.57,6.96,1.23,74
18256,Female,Retail Worker,9.08,5.63,8.08,1.21,74
18257,Male,Office Worker,9.82,3.66,7.52,3,75
18258,Female,Manual Laborer,9.56,6.86,5.88,1.69,72
18259,Male,Retail Worker,9.9,7.3,6.79,0,77
18260,Male,Manual Laborer,8.49,9.86,5.65,0,87
18261,Female,Teacher,0.19,23.93,0.03,0,51
18262,Female,Consultant,9.93,3.4,9.81,0.85,79
18263,Female,Engineer,7.67,5.92,8.57,1.84,71
18264,Male,Technician,8.46,8.24,4.29,3,90
18265,Male,Technician,8.92,3.31,8.77,3,88
18266,Female,Technician,8.9,3.17,9.41,2.52,74
18267,Female,Manager,9.17,8.95,5.03,0.85,88
18268,Male,Manual Laborer,8.15,6.47,7.17,2.22,88
18269,Male,Manager,11.19,2.07,9.17,1.57,78
18270,Female,Scientist,10.6,5.57,5.55,2.29,88
18271,Female,Office Worker,9.19,5.44,7.7,1.66,76
18272,Female,Teacher,6.1,7.9,7,3,100
18273,Female,Manager,12.11,1,7.89,3,92
18274,Male,Manager,8.29,5.24,9.94,0.53,73
18275,Male,Retail Worker,6.03,6.78,8.18,3,92
18276,Female,Teacher,7.38,6.38,7.75,2.49,96
18277,Male,Technician,7.32,5.76,7.92,3,82
18278,Male,Manager,10.85,7.1,6.05,0,71
18279,Male,Scientist,19.67,2.31,2.02,0,29
18280,Female,Healthcare Worker,8.11,7.79,7.01,1.09,87
18281,Female,Entrepreneur,15.91,1,4.82,2.27,70
18282,Female,Driver,10.5,2.27,8.42,2.81,76
18283,Male,Freelancer,11.62,1.4,7.99,2.99,66
18284,Male,Freelancer,7.1,7.19,6.93,2.78,83
18285,Male,Teacher,6.06,8.12,8.6,1.21,83
18286,Male,Engineer,9.06,6.09,6.78,2.07,75
18287,Female,Driver,9.91,7.02,6.4,0.68,85
18288,Female,Technician,8.09,6.27,8.15,1.49,97
18289,Female,Freelancer,7.89,4.88,8.47,2.76,100
18290,Male,Engineer,7.05,6.28,8,2.67,84
18291,Male,Retail Worker,9.96,5.48,8.08,0.48,82
18292,Male,Office Worker,7.42,6.62,7.18,2.78,85
18293,Male,Manual Laborer,9.29,4.64,7.37,2.69,92
18294,Female,Teacher,6.81,12.54,3.58,1.07,84
18295,Female,Technician,7.06,9.23,6.99,0.71,71
18296,Female,Retail Worker,6.79,9.12,5.31,2.78,91
18297,Female,Office Worker,3.88,2.29,17.52,0.31,47
18298,Male,Artist,4.04,11.11,6.8,2.05,93
18299,Female,Driver,10.81,4.9,6.17,2.12,82
18300,Male,Technician,9.7,2.89,9.3,2.11,70
18301,Male,Engineer,7.61,10.34,6.05,0,83
18302,Male,Engineer,9.64,6.67,5.43,2.26,82
18303,Male,Consultant,11.53,3.78,5.69,3,85
18304,Male,Manager,9.31,5.06,6.99,2.64,81
18305,Female,Manager,11.83,3.59,7.98,0.6,73
18306,Male,Manual Laborer,9.72,4.36,6.99,2.94,89
18307,Male,Scientist,9.52,7,6.07,1.42,84
18308,Male,Freelancer,6.94,6.53,7.94,2.59,98
18309,Female,Freelancer,8.84,8.78,4.83,1.55,100
18310,Male,Manager,9.91,4.92,7.58,1.59,63
18311,Male,Engineer,9.73,7.29,6.54,0.44,84
18312,Female,Freelancer,9.62,4.91,7.17,2.3,83
18313,Male,Entrepreneur,11.26,1,9.83,1.92,64
18314,Female,Office Worker,9.49,4.54,8.5,1.47,82
18315,Female,Entrepreneur,11,3.2,7.33,2.48,76
18316,Female,Engineer,9.29,7.38,6.93,0.4,87
18317,Female,Technician,7.43,6.52,7.05,3,98
18318,Male,Retail Worker,6.58,6.67,8.27,2.49,83
18319,Male,Scientist,8.38,7.29,7.32,1,83
18320,Female,Driver,9.57,5.43,7.4,1.6,84
18321,Female,Healthcare Worker,10.4,9.53,4.07,0,80
18322,Female,Entrepreneur,14.25,3.52,4.05,2.18,75
18323,Male,Driver,10.83,6.49,6.19,0.48,65
18324,Female,Scientist,7.75,8.89,5.83,1.53,86
18325,Female,Driver,9.44,7.64,6.9,0.02,80
18326,Female,Consultant,9.06,5.06,9.14,0.74,73
18327,Male,Consultant,9.01,6.47,6.99,1.53,83
18328,Female,Manager,10.4,5.71,5.99,1.91,85
18329,Female,Scientist,10.06,5.19,6.39,2.36,81
18330,Female,Freelancer,5.08,9.66,7.42,1.85,91
18331,Female,Teacher,8.28,6.8,7.28,1.64,100
18332,Male,Manager,13.96,1.2,7.1,1.74,66
18333,Male,Scientist,10.06,8.25,5.69,0,79
18334,Male,Entrepreneur,14.79,1,6.18,2.03,69
18335,Male,Teacher,6.91,9.88,6.76,0.45,77
18336,Male,Manual Laborer,9.87,5.67,7.43,1.04,93
18337,Female,Manual Laborer,11.07,6.63,5.29,1.01,76
18338,Female,Consultant,8.45,8.02,6.86,0.67,89
18339,Male,Freelancer,8.05,8.22,6.41,1.32,75
18340,Female,Manual Laborer,8.39,9.56,6.05,0,94
18341,Female,Healthcare Worker,10,4.47,7.53,2.01,100
18342,Male,Office Worker,8.34,7.92,6.59,1.15,77
18343,Male,Healthcare Worker,0.1,20.35,1.84,1.71,60
18344,Male,Retail Worker,7.4,6.76,7.33,2.52,93
18345,Male,Freelancer,0.28,20.19,0.77,2.76,89
18346,Male,Engineer,7.93,6.57,6.5,3,82
18347,Male,Driver,10.25,6,7.75,0,67
18348,Female,Technician,8.61,6.49,8.85,0.05,87
18349,Female,Retail Worker,9.38,6.87,5.04,2.7,92
18350,Female,Technician,9.21,3.88,9.76,1.15,69
18351,Male,Office Worker,8.61,5.35,8.85,1.19,82
18352,Male,Engineer,9.74,6.08,6.98,1.2,95
18353,Male,Freelancer,7.02,9.42,6.17,1.4,98
18354,Male,Office Worker,7.81,8.33,7.13,0.73,59
18355,Female,Entrepreneur,12.37,2.27,8.46,0.9,74
18356,Female,Freelancer,11.91,3.66,6.8,1.62,82
18357,Female,Entrepreneur,11.64,1,9.76,1.6,78
18358,Female,Scientist,10.42,3.76,8.16,1.66,88
18359,Male,Office Worker,23.04,0.92,0.04,0,25
18360,Female,Manager,10.54,6.91,6.46,0.09,94
18361,Female,Manager,8.44,6.11,6.45,3,97
18362,Male,Driver,8.95,5.1,7.58,2.37,81
18363,Male,Scientist,8.03,8.42,6.63,0.92,92
18364,Female,Engineer,7.66,7.68,6.27,2.4,89
18365,Female,Driver,11.11,5.16,5.91,1.82,75
18366,Female,Technician,7.01,7.37,6.62,3,91
18367,Male,Teacher,6.2,9.53,8.02,0.25,89
18368,Female,Teacher,8.3,6.07,8.14,1.48,97
18369,Female,Freelancer,6.5,11.46,5.34,0.71,72
18370,Male,Engineer,7.89,6.64,8.09,1.38,95
18371,Female,Manager,13.32,4.47,5.55,0.66,80
18372,Female,Technician,7.11,8.4,8.47,0.02,85
18373,Male,Retail Worker,7.93,4.08,10.26,1.73,78
18374,Female,Entrepreneur,13.35,1,6.89,2.76,78
18375,Female,Office Worker,19.11,4.5,0.39,0,48
18376,Male,Entrepreneur,0.18,20.97,1.67,1.18,69
18377,Female,Engineer,9.16,7.33,5.82,1.7,61
18378,Male,Retail Worker,9.05,6.49,7.88,0.58,86
18379,Male,Scientist,8.99,10.39,4.62,0,85
18380,Male,Technician,9.27,7.74,6.1,0.88,86
18381,Female,Retail Worker,9.29,7.83,6.77,0.11,92
18382,Male,Retail Worker,7.74,7.89,8.37,0,78
18383,Male,Engineer,7.65,6.82,8.91,0.63,79
18384,Male,Teacher,8.38,4.68,7.94,3,98
18385,Male,Freelancer,9.76,8.25,4.89,1.1,89
18386,Male,Entrepreneur,14.52,1,6.51,1.97,65
18387,Female,Healthcare Worker,11.9,1.11,8.74,2.25,75
18388,Female,Freelancer,9.82,6.37,5.62,2.19,93
18389,Female,Artist,9.65,5.09,6.81,2.45,90
18390,Male,Consultant,8.08,6.83,7.85,1.24,80
18391,Male,Scientist,8.9,3.86,8.48,2.76,86
18392,Female,Healthcare Worker,11.68,3.84,7.76,0.73,83
18393,Female,Manager,11.7,2.1,8.81,1.38,86
18394,Male,Freelancer,4.71,1.84,16.86,0.59,57
18395,Male,Artist,4.75,9.12,7.85,2.27,75
18396,Female,Engineer,9.56,4.36,8.9,1.18,77
18397,Female,Manual Laborer,8.04,8.63,7.33,0,90
18398,Female,Scientist,8.34,8.22,6.88,0.55,74
18399,Female,Office Worker,9.1,5.99,6.65,2.27,91
18400,Female,Entrepreneur,13.1,1,8.9,1,79
18401,Male,Retail Worker,8.59,6.22,8.08,1.11,75
18402,Female,Teacher,7.39,7.52,7.53,1.56,72
18403,Female,Freelancer,6.83,9.28,6.05,1.84,83
18404,Female,Artist,4.89,11.23,6.08,1.79,93
18405,Female,Engineer,7.62,10.34,5.59,0.45,94
18406,Male,Manager,11.39,1,8.77,2.84,72
18407,Male,Entrepreneur,14.07,1,6.33,2.6,70
18408,Female,Artist,4.6,7.48,9.15,2.76,84
18409,Male,Scientist,7.17,3.76,10.19,2.87,89
18410,Male,Freelancer,7.05,12.13,4.82,0,78
18411,Male,Entrepreneur,12.89,1,8.27,1.83,77
18412,Female,Technician,9.39,6.06,6.07,2.49,98
18413,Male,Artist,8.03,5.82,7.52,2.63,94
18414,Female,Scientist,9.3,7.51,7.2,0,100
18415,Female,Manual Laborer,9.03,6.81,7.1,1.05,80
18416,Male,Manual Laborer,3.01,0.33,19.95,0.71,32
18417,Female,Entrepreneur,10.11,3.69,7.96,2.24,92
